# pid_debug_capture v1
# port: /dev/tty.usbserial-210
# alias: X
# duration_s: 8.0
# set_pid: 2000 25 350000
# move_rotations: 2.0
# move_time_s: 2.0
# move_delay_s: 1.0
# capture_started: 2026-07-07 21:21:59
# move_sent_at_s: 1.007457
# n_samples: 1918
# timeouts: 0
t_s,error,p_term,i_term,d_term,output
1.241514,-203,-406000,13436275,-459354,6138
1.245640,74,148000,14491275,-2001471,6171
1.249791,233,466000,14406400,853086,7678
1.253892,196,392000,14457300,678094,7582
1.258000,-135,-270000,14956800,-1946786,6221
1.262134,-164,-328000,13341325,3674832,8149
1.266356,-672,-1344000,12649250,-2843620,4132
1.270618,-136,-272000,11970250,-1017141,5215
1.274750,590,1180000,12622700,1553054,7498
1.278980,12,24000,14316450,-3226415,5427
1.283177,365,730000,14294875,1312440,7977
1.287325,-259,-518000,13808350,962456,6959
1.291475,-147,-294000,13612525,262488,6631
1.295550,428,856000,14374750,918708,7885
1.299633,-685,-1370000,14006450,-2690502,4856
1.303761,-21,-42000,13611650,-306236,6476
1.307968,112,224000,12647425,3215478,7855
1.312192,155,310000,12413425,2274896,7323
1.316399,325,650000,13775875,-754653,6675
1.320547,31,62000,13424100,2592069,7851
1.324765,-202,-404000,14241800,-3138919,5224
1.328919,1,2000,14187350,-1224944,6330
1.333087,236,472000,14452550,295299,7432
1.337285,-266,-532000,14947750,-2165526,5982
1.341555,10,20000,13694600,1629613,7492
1.345757,-525,-1050000,12814200,-196866,5648
1.350196,-205,-410000,12426525,-87496,5825
1.354520,653,1306000,13683600,809338,7714
1.358754,-347,-694000,14332350,-2242085,5565
1.362892,-37,-74000,14969700,-2417077,6093
1.367198,-113,-226000,13960275,623409,7011
1.371362,217,434000,13333750,2745187,8063
1.375565,193,386000,14408375,-1410873,6535
1.379675,180,360000,14053400,3215478,8608
1.383763,-600,-1200000,14196175,-3598273,4589
1.387987,-416,-832000,13066500,-1684298,5151
1.392145,333,666000,12874850,1553054,7370
1.396283,74,148000,14065225,-1443684,6235
1.400546,464,928000,14136225,1903038,8285
1.404682,-352,-704000,13925575,10937,6461
1.408854,128,256000,14116950,1509306,7755
1.413113,521,1042000,15466325,667157,8386
1.417351,-806,-1612000,15208250,-3685769,4839
1.421518,-517,-1034000,14074950,-1793668,5492
1.425749,-164,-328000,11743375,3324848,7197
1.429954,475,950000,11340150,4199808,8052
1.434175,727,1454000,13835100,-1028078,6963
1.438296,363,726000,14789975,2209274,8655
1.442430,-448,-896000,15460250,-3127982,5584
1.446642,-415,-830000,14355950,-1706172,5771
1.450865,133,266000,13851700,1115574,7438
1.454985,-67,-134000,14524125,-1356188,6364
1.459051,373,746000,14212250,2121778,8340
1.463186,-444,-888000,14134000,-1607739,5683
1.467400,-243,-486000,14107550,-995267,6165
1.471595,291,582000,14429925,1071826,7853
1.475959,-631,-1262000,14037825,-2548321,4994
1.480119,283,566000,13968000,426543,7305
1.484355,434,868000,13741150,3959194,9067
1.488626,495,990000,14367075,2843620,8887
1.493010,78,156000,15561925,-2263959,6569
1.497283,-31,-62000,14493375,3182667,8601
1.501594,-576,-1152000,14077500,-2395203,5142
1.505824,-389,-778000,13019525,-1913975,5043
1.509904,494,988000,13074825,2482699,8079
1.514064,322,644000,14694725,-842149,7078
1.518173,689,1378000,15797900,689031,8723
1.522310,-377,-754000,15501875,699968,7543
1.526427,-359,-718000,14416100,1214007,7281
1.530531,300,600000,14471300,1432747,8059
1.534682,-516,-1032000,14430175,-3095171,5031
1.538849,66,132000,14625150,-1509306,6469
1.543099,91,182000,13618975,3412344,8405
1.547234,-78,-156000,12773650,1717109,6999
1.551366,269,538000,13582925,-710905,6548
1.555400,17,34000,13492100,2088967,7625
1.559533,-36,-72000,14648700,-2537384,5879
1.563694,106,212000,14631550,-743716,6885
1.567892,248,496000,14947600,87496,7584
1.572176,-234,-468000,15629800,-3138919,5871
1.576379,-84,-168000,14253425,1629613,7673
1.580604,-848,-1696000,12878525,-1629613,4665
1.584791,-276,-552000,11896300,317173,5694
1.588886,696,1392000,12753675,1924912,7847
1.593076,-51,-102000,14355675,-3292037,5352
1.597440,246,492000,15023150,-1542117,6823
1.601533,-18,-36000,14071850,3117045,8375
1.605660,-77,-154000,13148200,2395203,7514
1.609886,263,526000,13911375,-831212,6644
1.614043,-248,-496000,13423475,1268692,6932
1.618182,-330,-660000,13688325,-3182667,4807
1.622306,-132,-264000,12489650,328110,6130
1.626434,68,136000,11453425,2307707,6786
1.630591,172,344000,12580925,-1159322,5745
1.634925,517,1034000,12630125,4221682,8733
1.639256,-343,-686000,13599750,-3062360,4810
1.643514,-400,-800000,13324700,-2187400,5048
1.647789,334,668000,13282450,1553054,7570
1.652059,-700,-1400000,12975575,-3718580,3836
1.656266,17,34000,12197800,131244,6037
1.660458,10,20000,11143175,3499840,7160
1.664625,-88,-176000,10756075,1345251,5823
1.668806,408,816000,12059050,-918708,5838
1.673369,148,296000,12138050,2865494,7470
1.677505,-279,-558000,13004475,-3193604,4518
1.681740,-237,-474000,12408350,-1903038,4898
1.685927,337,674000,11820025,2974864,7553
1.690229,122,244000,13056650,-1454621,5784
1.694422,395,790000,13255600,1432747,7558
1.698533,-547,-1094000,12719125,-251551,5554
1.702739,-671,-1342000,11590050,-1465558,4288
1.706877,443,886000,11464750,1509306,6768
1.710952,-355,-710000,11900925,-3226415,3889
1.715087,342,684000,12405450,-207803,6290
1.719236,83,166000,11803800,3182667,7399
1.723506,-106,-212000,11259775,1717109,6233
1.727769,237,474000,12266150,-1257755,5607
1.731985,-70,-140000,12342075,459354,6182
1.736297,-476,-952000,12651450,-3959194,3779
1.740487,-351,-702000,11244825,-1093700,4614
1.744668,382,764000,10359525,4254493,7509
1.748781,154,308000,11872500,-1323377,5301
1.752910,310,620000,11921575,1279629,6749
1.756990,-489,-978000,11805500,-1159322,4721
1.761097,-414,-828000,11473025,-2384266,4034
1.765362,618,1236000,11864250,2165526,7454
1.769532,-462,-924000,12220075,-2887368,4106
1.773672,-90,-180000,11500550,-382795,5341
1.777914,-169,-338000,10116650,3138919,6307
1.782213,-202,-404000,9664850,601535,4816
1.786420,396,792000,11214175,-2187400,4794
1.790541,-130,-260000,11329275,229677,5517
1.794609,-194,-388000,11934675,-3095171,4127
1.798782,132,264000,11303775,874960,6076
1.802919,184,368000,10803050,2143652,6501
1.807065,-34,-68000,11976550,-2198337,4741
1.811201,133,266000,11220350,3226415,7184
1.815423,-627,-1254000,10942975,-3270163,3134
1.819573,-349,-698000,10314850,-2406140,3521
1.823656,688,1376000,10343350,3587336,7474
1.827805,-15,-30000,11636175,-2285833,4551
1.831929,472,944000,11898775,1640550,7072
1.836152,-291,-582000,11668175,492165,5653
1.840280,-342,-684000,11515275,-1028078,4787
1.844427,358,716000,12396075,-754653,6034
1.848589,-633,-1266000,12079050,-2756124,3934
1.852762,-125,-250000,11797550,-1181196,5062
1.857021,92,184000,10538400,3521714,6955
1.861149,24,48000,9811525,2734250,6149
1.865384,393,786000,11587325,-1181196,5465
1.869598,280,560000,11950875,2231148,7198
1.873778,-424,-848000,12730350,-3893572,3901
1.877934,-358,-716000,11972600,-2373329,4338
1.882116,419,838000,11623475,2285833,7201
1.886312,-65,-130000,12639150,-2012408,5125
1.890472,139,278000,12393700,-120307,6129
1.894649,-614,-1228000,11483475,-229677,4895
1.898784,-326,-652000,10782475,-207803,4845
1.902873,642,1284000,11674900,885897,6760
1.906931,-383,-766000,12447775,-4188871,3659
1.911120,251,502000,12893950,-481228,6306
1.915213,175,350000,12226425,3674832,7935
1.919465,185,370000,12094900,2657691,7384
1.923567,196,392000,13404150,-1946786,5786
1.927712,-342,-684000,12643125,1060889,6357
1.931906,-408,-816000,12467175,-2767061,4338
1.936066,68,136000,11539725,415606,5904
1.940162,457,914000,11702000,2034282,7153
1.944296,212,424000,13614550,-2417077,5675
1.948506,377,754000,13474500,3204541,8512
1.952650,-511,-1022000,13617125,-2438951,4959
1.956857,-233,-466000,13396225,-1137448,5758
1.961091,397,794000,13710075,1421810,7776
1.965304,-489,-978000,13893400,-2952990,4864
1.969467,-37,-74000,13227325,-535913,6161
1.973674,-152,-304000,11912075,3106108,7185
1.977852,-200,-400000,11322125,1028078,5835
1.982034,439,878000,12584875,-973393,6098
1.986197,-156,-312000,12994625,-360921,6016
