# pid_algorithm_sim v1
# alg: old
# set_pid: 2000 5 175000
# noise: 33, tau_max: 0.4, inertia: 5.4e-06, coulomb: 0.022, static: 0.13, viscous: 0.0009, load: 0, seed: 4
# move_sent_at_s: 1.000000
t_s,error,p_term,i_term,d_term,output,desired,actual,voltage
4.585984,-70,-140000,7043750,-399164,3176,6553600,6553670,12
4.586112,-27,-54000,7043155,-142168,3343,6553600,6553627,13
4.586240,31,62000,7042730,191380,3562,6553600,6553569,13
4.586368,-22,-44000,7042515,-114828,3361,6553600,6553622,13
4.586496,-16,-32000,7042095,-76552,3385,6553600,6553616,13
4.586624,-48,-96000,7041505,-246060,3271,6553600,6553648,12
4.586752,-23,-46000,7040685,-92956,3369,6553600,6553623,13
4.586880,39,78000,7040585,246060,3596,6553600,6553561,14
4.587008,-18,-36000,7040180,-76552,3382,6553600,6553618,13
4.587136,-34,-68000,7039060,-142168,3334,6553600,6553634,13
4.587264,2,4000,7038415,60148,3468,6553600,6553598,13
4.587392,-46,-92000,7037785,-202316,3292,6553600,6553646,12
4.587520,-37,-74000,7037450,-158572,3322,6553600,6553637,12
4.587648,-121,-242000,7036095,-601480,3023,6553600,6553721,11
4.587776,-1,-2000,7035365,82020,3474,6553600,6553601,13
4.587904,-3,-6000,7034970,60148,3461,6553600,6553603,13
4.588032,27,54000,7034365,229656,3573,6553600,6553573,13
4.588160,8,16000,7033600,125764,3503,6553600,6553592,13
4.588288,-14,-28000,7032935,5468,3423,6553600,6553614,13
4.588416,15,30000,7032660,153104,3523,6553600,6553585,13
4.588544,22,44000,7032050,196848,3551,6553600,6553578,13
4.588672,-49,-98000,7030695,-174976,3299,6553600,6553649,12
4.588800,-21,-42000,7029565,0,3411,6553600,6553621,13
4.588928,-34,-68000,7029030,-71084,3364,6553600,6553634,13
4.589056,-16,-32000,7029030,5468,3419,6553600,6553616,13
4.589184,-26,-52000,7028490,-54680,3379,6553600,6553626,13
4.589312,-63,-126000,7028375,-278868,3234,6553600,6553663,12
4.589440,-17,-34000,7028295,-38276,3396,6553600,6553617,13
4.589568,-34,-68000,7027610,-131232,3334,6553600,6553634,13
4.589696,-55,-110000,7027050,-251528,3254,6553600,6553655,12
4.589824,-38,-76000,7026185,-142168,3324,6553600,6553638,12
4.589952,-26,-52000,7025875,-87488,3362,6553600,6553626,13
4.590080,-64,-128000,7025105,-295272,3223,6553600,6553664,12
4.590208,-45,-90000,7024510,-185912,3295,6553600,6553645,12
4.590336,36,72000,7024350,256996,3590,6553600,6553564,14
4.590464,2,4000,7023755,71084,3466,6553600,6553598,13
4.590592,10,20000,7023580,103892,3489,6553600,6553590,13
4.590720,-65,-130000,7023125,-317144,3210,6553600,6553665,12
4.590848,16,32000,7022605,136700,3511,6553600,6553584,13
4.590976,6,12000,7022525,71084,3469,6553600,6553594,13
4.591104,-41,-82000,7022080,-196848,3292,6553600,6553641,12
4.591232,-76,-152000,7021535,-393696,3162,6553600,6553676,12
4.591360,7,14000,7021640,54680,3462,6553600,6553593,13
4.591488,-38,-76000,7021060,-191380,3297,6553600,6553638,12
4.591616,-25,-50000,7020425,-109360,3350,6553600,6553625,13
4.591744,-57,-114000,7019250,-262464,3243,6553600,6553657,12
4.591872,-23,-46000,7018250,-54680,3377,6553600,6553623,13
4.592000,-12,-24000,7018065,-5468,3412,6553600,6553612,13
4.592128,-30,-60000,7017860,-114828,3341,6553600,6553630,13
4.592256,13,26000,7017935,109360,3492,6553600,6553587,13
4.592384,34,68000,7017490,229656,3571,6553600,6553566,13
4.592512,-15,-30000,7016805,-43744,3390,6553600,6553615,13
4.592640,-32,-64000,7016890,-153104,3320,6553600,6553632,12
4.592768,-46,-92000,7016370,-229656,3268,6553600,6553646,12
4.592896,-2,-4000,7015905,21872,3434,6553600,6553602,13
4.593024,-55,-110000,7015065,-267932,3240,6553600,6553655,12
4.593152,30,60000,7015130,196848,3550,6553600,6553570,13
4.593280,17,34000,7014655,125764,3503,6553600,6553583,13
4.593408,-27,-54000,7014405,-125764,3337,6553600,6553627,13
4.593536,-40,-80000,7014060,-202316,3286,6553600,6553640,12
4.593664,-15,-30000,7013715,-65616,3377,6553600,6553615,13
4.593792,-51,-102000,7013865,-284336,3236,6553600,6553651,12
4.593920,-80,-160000,7013295,-437440,3132,6553600,6553680,12
4.594048,6,12000,7013110,43744,3451,6553600,6553594,13
4.594176,-76,-152000,7012765,-421036,3144,6553600,6553676,12
4.594304,19,38000,7012765,103892,3493,6553600,6553581,13
4.594432,-16,-32000,7011825,-65616,3376,6553600,6553616,13
4.594560,16,32000,7011765,103892,3490,6553600,6553584,13
4.594688,-58,-116000,7011365,-311676,3214,6553600,6553658,12
4.594816,-53,-106000,7010525,-267932,3240,6553600,6553653,12
4.594944,-13,-26000,7010100,-43744,3388,6553600,6553613,13
4.595072,4,8000,7009775,54680,3453,6553600,6553596,13
4.595200,24,48000,7009675,153104,3520,6553600,6553576,13
4.595328,-49,-98000,7009860,-273400,3241,6553600,6553649,12
4.595456,-67,-134000,7009065,-360888,3180,6553600,6553667,12
4.595584,20,40000,7008775,131232,3505,6553600,6553580,13
4.595712,-56,-112000,7008670,-300740,3220,6553600,6553656,12
4.595840,16,32000,7008780,87488,3480,6553600,6553584,13
4.595968,-82,-164000,7007570,-437440,3127,6553600,6553682,12
4.596096,8,16000,7007510,60148,3458,6553600,6553592,13
4.596224,-18,-36000,7007270,-92956,3358,6553600,6553618,13
4.596352,-22,-44000,7006630,-109360,3346,6553600,6553622,13
4.596480,-39,-78000,7006150,-202316,3284,6553600,6553639,12
4.596608,15,30000,7005645,109360,3488,6553600,6553585,13
4.596736,-28,-56000,7005075,-125764,3331,6553600,6553628,13
4.596864,-21,-42000,7004485,-82020,3359,6553600,6553621,13
4.596992,-5,-10000,7004130,5468,3417,6553600,6553605,13
4.597120,-44,-88000,7003535,-207784,3275,6553600,6553644,12
4.597248,-12,-24000,7003300,-32808,3391,6553600,6553612,13
4.597376,13,26000,7003315,92956,3477,6553600,6553587,13
4.597504,-25,-50000,7002675,-114828,3338,6553600,6553625,13
4.597632,-11,-22000,7002245,-38276,3389,6553600,6553611,13
4.597760,41,82000,7002065,251528,3581,6553600,6553559,13
4.597888,7,14000,7001865,54680,3452,6553600,6553593,13
4.598016,-6,-12000,7001545,-21872,3402,6553600,6553606,13
4.598144,-59,-118000,7001280,-322612,3203,6553600,6553659,12
4.598272,-36,-72000,7000535,-180444,3294,6553600,6553636,12
4.598400,-50,-100000,6999645,-240592,3251,6553600,6553650,12
4.598528,-83,-166000,6999215,-426504,3128,6553600,6553683,12
4.598656,-55,-110000,6998530,-256996,3238,6553600,6553655,12
4.598784,34,68000,6998250,240592,3567,6553600,6553566,13
4.598912,-25,-50000,6997860,-98424,3344,6553600,6553625,13
4.599040,-5,-10000,6997665,5468,3414,6553600,6553605,13
4.599168,-59,-118000,6997490,-311676,3206,6553600,6553659,12
4.599296,16,32000,6996940,114828,3488,6553600,6553584,13
4.599424,-31,-62000,6996780,-158572,3308,6553600,6553631,12
4.599552,-68,-136000,6996005,-355420,3176,6553600,6553668,12
4.599680,-68,-136000,6995330,-339016,3183,6553600,6553668,12
4.599808,-22,-44000,6994460,-65616,3361,6553600,6553622,13
4.599936,-18,-36000,6993955,-43744,3376,6553600,6553618,13
4.600064,-25,-50000,6993905,-98424,3342,6553600,6553625,13
4.600192,-49,-98000,6993480,-235124,3252,6553600,6553649,12
4.600320,-76,-152000,6993270,-388228,3150,6553600,6553676,12
4.600448,6,12000,6993455,60148,3450,6553600,6553594,13
4.600576,-13,-26000,6992755,-38276,3383,6553600,6553613,13
4.600704,31,62000,6992745,196848,3540,6553600,6553569,13
4.600832,-33,-66000,6992375,-164040,3301,6553600,6553633,12
4.600960,-69,-138000,6991830,-360888,3170,6553600,6553669,12
4.601088,-59,-118000,6991245,-295272,3211,6553600,6553659,12
4.601216,-12,-24000,6990740,-32808,3385,6553600,6553612,13
4.601344,-25,-50000,6990055,-98424,3340,6553600,6553625,13
4.601472,-33,-66000,6989290,-131232,3316,6553600,6553633,12
4.601600,-44,-88000,6988765,-196848,3273,6553600,6553644,12
4.601728,-4,-8000,6988100,38276,3426,6553600,6553604,13
4.601856,-42,-84000,6987440,-169508,3288,6553600,6553642,12
4.601984,-55,-110000,6987510,-267932,3227,6553600,6553655,12
4.602112,15,30000,6986845,136700,3492,6553600,6553585,13
4.602240,-53,-106000,6986005,-235124,3244,6553600,6553653,12
4.602368,-26,-52000,6985810,-87488,3342,6553600,6553626,13
4.602496,5,10000,6985395,82020,3455,6553600,6553595,13
4.602624,-74,-148000,6985370,-382760,3151,6553600,6553674,12
4.602752,-44,-88000,6984715,-207784,3266,6553600,6553644,12
4.602880,9,18000,6984095,98424,3467,6553600,6553591,13
4.603008,-36,-72000,6983140,-142168,3305,6553600,6553636,12
4.603136,15,30000,6982925,136700,3491,6553600,6553585,13
4.603264,-18,-36000,6982370,-43744,3370,6553600,6553618,13
4.603392,-24,-48000,6982185,-87488,3343,6553600,6553624,13
4.603520,-11,-22000,6982075,-27340,3385,6553600,6553611,13
4.603648,-9,-18000,6982360,-38276,3381,6553600,6553609,13
4.603776,-33,-66000,6981245,-147636,3304,6553600,6553633,12
4.603904,-11,-22000,6980740,-21872,3387,6553600,6553611,13
4.604032,-20,-40000,6980690,-82020,3348,6553600,6553620,13
4.604160,15,30000,6980175,120296,3481,6553600,6553585,13
4.604288,-37,-74000,6979280,-153104,3296,6553600,6553637,12
4.604416,2,4000,6979385,43744,3431,6553600,6553598,13
4.604544,-19,-38000,6978970,-76552,3351,6553600,6553619,13
4.604672,-16,-32000,6978720,-65616,3359,6553600,6553616,13
4.604800,-15,-30000,6978710,-65616,3360,6553600,6553615,13
4.604928,-20,-40000,6978035,-82020,3347,6553600,6553620,13
4.605056,-44,-88000,6977455,-213252,3259,6553600,6553644,12
4.605184,-22,-44000,6977190,-92956,3339,6553600,6553622,13
4.605312,11,22000,6977130,82020,3457,6553600,6553589,13
4.605440,-21,-42000,6976515,-92956,3340,6553600,6553621,13
4.605568,-57,-114000,6976425,-306208,3201,6553600,6553657,12
4.605696,-13,-26000,6976180,-65616,3361,6553600,6553613,13
4.605824,-4,-8000,6975710,-10936,3396,6553600,6553604,13
4.605952,-49,-98000,6975150,-251528,3235,6553600,6553649,12
4.606080,-5,-10000,6974555,0,3400,6553600,6553605,13
4.606208,26,52000,6974490,164040,3511,6553600,6553574,13
4.606336,9,18000,6974080,76552,3451,6553600,6553591,13
4.606464,-18,-36000,6973010,-54680,3360,6553600,6553618,13
4.606592,-6,-12000,6972340,21872,3409,6553600,6553606,13
4.606720,3,6000,6972575,43744,3428,6553600,6553597,13
4.606848,-27,-54000,6972010,-120296,3319,6553600,6553627,12
4.606976,85,170000,6972220,486652,3725,6553600,6553515,14
4.607104,-6,-12000,6971800,-21872,3387,6553600,6553606,13
4.607232,-41,-82000,6971280,-213252,3259,6553600,6553641,12
4.607360,-67,-134000,6970840,-355420,3164,6553600,6553667,12
4.607488,-64,-128000,6970295,-328080,3180,6553600,6553664,12
4.607616,-15,-30000,6970060,-60148,3359,6553600,6553615,13
4.607744,-57,-114000,6969215,-284336,3208,6553600,6553657,12
4.607872,5,10000,6969210,54680,3434,6553600,6553595,13
4.608000,-35,-70000,6968215,-147636,3296,6553600,6553635,12
4.608128,-69,-138000,6967760,-344484,3166,6553600,6553669,12
4.608256,-26,-52000,6966995,-92956,3331,6553600,6553626,13
4.608384,-51,-102000,6966255,-224188,3242,6553600,6553651,12
4.608512,-5,-10000,6965690,38276,3415,6553600,6553605,13
4.608640,8,16000,6965965,82020,3449,6553600,6553592,13
4.608768,-79,-158000,6965440,-404632,3126,6553600,6553679,12
4.608896,26,52000,6965250,180444,3514,6553600,6553574,13
4.609024,-1,-2000,6964955,16404,3407,6553600,6553601,13
4.609152,-75,-150000,6963980,-382760,3140,6553600,6553675,12
4.609280,-18,-36000,6963245,-49212,3358,6553600,6553618,13
4.609408,-28,-56000,6962575,-92956,3326,6553600,6553628,12
4.609536,-23,-46000,6961825,-54680,3350,6553600,6553623,13
4.609664,-15,-30000,6961070,0,3384,6553600,6553615,13
4.609792,-52,-104000,6960150,-196848,3251,6553600,6553652,12
4.609920,-19,-38000,6959765,-16404,3371,6553600,6553619,13
4.610048,21,42000,6959810,185912,3509,6553600,6553579,13
4.610176,25,50000,6959610,196848,3518,6553600,6553575,13
4.610304,-23,-46000,6959020,-76552,3338,6553600,6553623,13
4.610432,7,14000,6958970,76552,3442,6553600,6553593,13
4.610560,-38,-76000,6958200,-164040,3280,6553600,6553638,12
4.610688,-52,-104000,6958010,-256996,3221,6553600,6553652,12
4.610816,-85,-170000,6957585,-442908,3097,6553600,6553685,12
4.610944,-23,-46000,6957245,-92956,3329,6553600,6553623,13
4.611072,5,10000,6957045,54680,3428,6553600,6553595,13
4.611200,-71,-142000,6956215,-360888,3151,6553600,6553671,12
4.611328,-23,-46000,6955705,-87488,3331,6553600,6553623,13
4.611456,-57,-114000,6955285,-278868,3204,6553600,6553657,12
4.611584,16,32000,6954345,142168,3480,6553600,6553584,13
4.611712,-35,-70000,6954240,-153104,3286,6553600,6553635,12
4.611840,-59,-118000,6953565,-284336,3198,6553600,6553659,12
4.611968,4,8000,6953265,65616,3431,6553600,6553596,13
4.612096,-16,-32000,6952885,-49212,3355,6553600,6553616,13
4.612224,-12,-24000,6951905,-10936,3377,6553600,6553612,13
4.612352,4,8000,6951415,76552,3435,6553600,6553596,13
4.612480,19,38000,6950955,164040,3492,6553600,6553581,13
4.612608,-55,-110000,6950115,-240592,3222,6553600,6553655,12
4.612736,-83,-166000,6949430,-388228,3122,6553600,6553683,12
4.612864,23,46000,6949000,202316,3514,6553600,6553577,13
4.612992,-16,-32000,6948875,-38276,3358,6553600,6553616,13
4.613120,-31,-62000,6948115,-109360,3308,6553600,6553631,12
4.613248,-15,-30000,6947475,-16404,3369,6553600,6553615,13
4.613376,-69,-138000,6946380,-300740,3177,6553600,6553669,12
4.613504,24,48000,6946370,207784,3516,6553600,6553576,13
4.613632,60,120000,6946640,382760,3637,6553600,6553540,14
4.613760,-26,-52000,6946410,-114828,3310,6553600,6553626,12
4.613888,-47,-94000,6945900,-235124,3230,6553600,6553647,12
4.614016,-67,-134000,6945060,-328080,3165,6553600,6553667,12
4.614144,-44,-88000,6944500,-196848,3251,6553600,6553644,12
4.614272,-11,-22000,6944530,-27340,3366,6553600,6553611,13
4.614400,25,50000,6944655,164040,3495,6553600,6553575,13
4.614528,-56,-112000,6943980,-284336,3197,6553600,6553656,12
4.614656,70,140000,6944080,410100,3659,6553600,6553530,14
4.614784,-103,-206000,6943080,-546800,3022,6553600,6553703,11
4.614912,-43,-86000,6942710,-207784,3246,6553600,6553643,12
4.615040,17,34000,6942445,120296,3465,6553600,6553583,13
4.615168,-7,-14000,6942195,-16404,3374,6553600,6553607,13
4.615296,-7,-14000,6941490,-5468,3379,6553600,6553607,13
4.615424,-23,-46000,6941645,-109360,3313,6553600,6553623,12
4.615552,-73,-146000,6941470,-404632,3120,6553600,6553673,12
4.615680,-74,-148000,6940605,-393696,3124,6553600,6553674,12
4.615808,-40,-80000,6939640,-180444,3261,6553600,6553640,12
4.615936,8,16000,6939305,87488,3438,6553600,6553592,13
4.616064,-56,-112000,6938620,-267932,3202,6553600,6553656,12
4.616192,-12,-24000,6938400,-27340,3362,6553600,6553612,13
4.616320,41,82000,6938125,267932,3558,6553600,6553559,13
4.616448,-39,-78000,6937705,-180444,3261,6553600,6553639,12
4.616576,-53,-106000,6937375,-262464,3207,6553600,6553653,12
4.616704,-37,-74000,6936920,-174976,3265,6553600,6553637,12
4.616832,-53,-106000,6936385,-262464,3206,6553600,6553653,12
4.616960,4,8000,6936280,43744,3412,6553600,6553596,13
4.617088,25,50000,6935550,174976,3496,6553600,6553575,13
4.617216,8,16000,6935275,71084,3428,6553600,6553592,13
4.617344,-62,-124000,6934870,-328080,3165,6553600,6553662,12
4.617472,-18,-36000,6934340,-82020,3328,6553600,6553618,13
4.617600,-62,-124000,6934105,-339016,3159,6553600,6553662,12
4.617728,-67,-134000,6933475,-360888,3143,6553600,6553667,12
4.617856,-27,-54000,6933455,-142168,3289,6553600,6553627,12
4.617984,-50,-100000,6933155,-278868,3200,6553600,6553650,12
4.618112,-42,-84000,6932790,-235124,3229,6553600,6553642,12
4.618240,-69,-138000,6932035,-371824,3135,6553600,6553669,12
4.618368,-23,-46000,6931680,-109360,3308,6553600,6553623,12
4.618496,-2,-4000,6930835,21872,3392,6553600,6553602,13
4.618624,-14,-28000,6930490,-54680,3343,6553600,6553614,13
4.618752,-51,-102000,6929650,-246060,3213,6553600,6553651,12
4.618880,-56,-112000,6928880,-262464,3200,6553600,6553656,12
4.619008,-58,-116000,6927810,-256996,3200,6553600,6553658,12
4.619136,-41,-82000,6927510,-174976,3257,6553600,6553641,12
4.619264,-63,-126000,6926565,-278868,3184,6553600,6553663,12
4.619392,-52,-104000,6925830,-213252,3226,6553600,6553652,12
4.619520,22,44000,6925930,180444,3491,6553600,6553578,13
4.619648,-53,-106000,6925450,-251528,3206,6553600,6553653,12
4.619776,-62,-124000,6924945,-300740,3173,6553600,6553662,12
4.619904,-40,-80000,6924550,-185912,3251,6553600,6553640,12
4.620032,-54,-108000,6923565,-246060,3207,6553600,6553654,12
4.620160,-16,-32000,6923390,-43744,3343,6553600,6553616,13
4.620288,-53,-106000,6922865,-251528,3205,6553600,6553653,12
4.620416,-42,-84000,6922765,-202316,3240,6553600,6553642,12
4.620544,-28,-56000,6922165,-114828,3296,6553600,6553628,12
4.620672,7,14000,6921990,76552,3424,6553600,6553593,13
4.620800,3,6000,6921605,49212,3406,6553600,6553597,13
4.620928,-37,-74000,6921245,-174976,3257,6553600,6553637,12
4.621056,-54,-108000,6920590,-262464,3198,6553600,6553654,12
4.621184,-25,-50000,6920215,-98424,3306,6553600,6553625,12
4.621312,29,58000,6919660,207784,3508,6553600,6553571,13
4.621440,-6,-12000,6919560,-5468,3370,6553600,6553606,13
4.621568,5,10000,6919310,54680,3410,6553600,6553595,13
4.621696,-39,-78000,6918575,-185912,3249,6553600,6553639,12
4.621824,10,20000,6918505,82020,3427,6553600,6553590,13
4.621952,-16,-32000,6918545,-76552,3325,6553600,6553616,12
4.622080,-89,-178000,6917690,-470248,3061,6553600,6553689,11
4.622208,9,18000,6917545,76552,3423,6553600,6553591,13
4.622336,24,48000,6916800,169508,3483,6553600,6553576,13
4.622464,-23,-46000,6916560,-103892,3304,6553600,6553623,12
4.622592,25,50000,6916110,164040,3481,6553600,6553575,13
4.622720,-28,-56000,6915415,-120296,3290,6553600,6553628,12
4.622848,-51,-102000,6914725,-240592,3209,6553600,6553651,12
4.622976,13,26000,6913890,136700,3455,6553600,6553587,13
4.623104,60,120000,6913685,388228,3623,6553600,6553540,14
4.623232,-6,-12000,6912910,27340,3382,6553600,6553606,13
4.623360,30,60000,6912940,207784,3506,6553600,6553570,13
4.623488,-32,-64000,6912575,-147636,3271,6553600,6553632,12
4.623616,-34,-68000,6912305,-169508,3259,6553600,6553634,12
4.623744,4,8000,6911825,43744,3400,6553600,6553596,13
4.623872,49,98000,6911880,284336,3561,6553600,6553551,13
4.624000,-49,-98000,6910915,-251528,3203,6553600,6553649,12
4.624128,1,2000,6910710,27340,3388,6553600,6553599,13
4.624256,-56,-112000,6910365,-295272,3175,6553600,6553656,12
4.624384,35,70000,6910500,202316,3507,6553600,6553565,13
4.624512,-20,-40000,6910320,-120296,3295,6553600,6553620,12
4.624640,-15,-30000,6909170,-60148,3329,6553600,6553615,13
4.624768,-67,-134000,6908285,-333548,3144,6553600,6553667,12
4.624896,-3,-6000,6908220,10936,3375,6553600,6553603,13
4.625024,16,32000,6908250,103892,3439,6553600,6553584,13
4.625152,-17,-34000,6907190,-60148,3326,6553600,6553617,12
4.625280,-91,-182000,6906445,-470248,3053,6553600,6553691,11
4.625408,-17,-34000,6905660,-43744,3333,6553600,6553617,13
4.625536,-25,-50000,6905315,-92956,3301,6553600,6553625,12
4.625664,42,84000,6904985,284336,3551,6553600,6553558,13
4.625792,-41,-82000,6904770,-191380,3237,6553600,6553641,12
4.625920,-32,-64000,6904620,-142168,3270,6553600,6553632,12
4.626048,1,2000,6904095,43744,3393,6553600,6553599,13
4.626176,-3,-6000,6903410,27340,3381,6553600,6553603,13
4.626304,-35,-70000,6903010,-158572,3259,6553600,6553635,12
4.626432,2,4000,6902490,49212,3396,6553600,6553598,13
4.626560,-68,-136000,6901810,-339016,3138,6553600,6553668,12
4.626688,1,2000,6900795,65616,3402,6553600,6553599,13
4.626816,-50,-100000,6899985,-213252,3216,6553600,6553650,12
4.626944,-26,-52000,6899355,-71084,3308,6553600,6553626,12
4.627072,-21,-42000,6898725,-43744,3326,6553600,6553621,12
4.627200,-65,-130000,6897975,-284336,3165,6553600,6553665,12
4.627328,-14,-28000,6897455,0,3354,6553600,6553614,13
4.627456,-8,-16000,6897220,21872,3370,6553600,6553608,13
4.627584,-37,-74000,6896415,-136700,3264,6553600,6553637,12
4.627712,2,4000,6896280,65616,3401,6553600,6553598,13
4.627840,29,58000,6895705,224188,3504,6553600,6553571,13
4.627968,-11,-22000,6895255,-5468,3353,6553600,6553611,13
4.628096,86,172000,6895810,513992,3702,6553600,6553514,14
4.628224,-15,-30000,6895775,-60148,3323,6553600,6553615,12
4.628352,-99,-198000,6894875,-513992,3018,6553600,6553699,11
4.628480,9,18000,6894855,82020,3415,6553600,6553591,13
4.628608,-49,-98000,6894160,-235124,3203,6553600,6553649,12
4.628736,-34,-68000,6893885,-153104,3258,6553600,6553634,12
4.628864,-60,-120000,6893430,-300740,3160,6553600,6553660,12
4.628992,-35,-70000,6892835,-153104,3256,6553600,6553635,12
4.629120,-28,-56000,6892495,-120296,3279,6553600,6553628,12
4.629248,29,58000,6891905,207784,3494,6553600,6553571,13
4.629376,-83,-166000,6891150,-415568,3080,6553600,6553683,12
4.629504,-48,-96000,6890890,-224188,3208,6553600,6553648,12
4.629632,-80,-160000,6890450,-404632,3088,6553600,6553680,12
4.629760,-81,-162000,6889795,-404632,3087,6553600,6553681,12
4.629888,-8,-16000,6889410,0,3356,6553600,6553608,13
4.630016,-31,-62000,6888650,-114828,3277,6553600,6553631,12
4.630144,-58,-116000,6887685,-251528,3183,6553600,6553658,12
4.630272,-28,-56000,6887155,-82020,3295,6553600,6553628,12
4.630400,35,70000,6887460,246060,3517,6553600,6553565,13
4.630528,8,16000,6886830,98424,3418,6553600,6553592,13
4.630656,-26,-52000,6886435,-98424,3289,6553600,6553626,12
4.630784,-86,-172000,6885730,-431972,3067,6553600,6553686,11
4.630912,-49,-98000,6885575,-229656,3202,6553600,6553649,12
4.631040,33,66000,6885520,218720,3501,6553600,6553567,13
4.631168,-25,-50000,6885010,-103892,3286,6553600,6553625,12
4.631296,-7,-14000,6885015,-21872,3344,6553600,6553607,13
4.631424,-57,-114000,6884280,-289804,3164,6553600,6553657,12
4.631552,-49,-98000,6883920,-246060,3193,6553600,6553649,12
4.631680,-70,-140000,6883420,-360888,3116,6553600,6553670,12
4.631808,-32,-64000,6882560,-131232,3265,6553600,6553632,12
4.631936,-59,-118000,6881650,-273400,3169,6553600,6553659,12
4.632064,-73,-146000,6880795,-344484,3120,6553600,6553673,12
4.632192,-7,-14000,6880845,0,3352,6553600,6553607,13
4.632320,-47,-94000,6879890,-207784,3211,6553600,6553647,12
4.632448,-10,-20000,6879545,-5468,3346,6553600,6553610,13
4.632576,-22,-44000,6879070,-65616,3305,6553600,6553622,12
4.632704,-16,-32000,6878150,-16404,3334,6553600,6553616,13
4.632832,-31,-62000,6877555,-103892,3277,6553600,6553631,12
4.632960,17,34000,6877630,142168,3444,6553600,6553583,13
4.633088,0,0,6876565,65616,3389,6553600,6553600,13
4.633216,-42,-84000,6876020,-169508,3233,6553600,6553642,12
4.633344,-45,-90000,6875985,-207784,3212,6553600,6553645,12
4.633472,-21,-42000,6875220,-60148,3307,6553600,6553621,12
4.633600,-18,-36000,6875020,-49212,3315,6553600,6553618,12
4.633728,-18,-36000,6874620,-54680,3312,6553600,6553618,12
4.633856,24,48000,6873955,191380,3473,6553600,6553576,13
4.633984,33,66000,6874170,218720,3495,6553600,6553567,13
4.634112,-16,-32000,6873460,-54680,3313,6553600,6553616,12
4.634240,-78,-156000,6872625,-388228,3090,6553600,6553678,12
4.634368,-5,-10000,6872195,21872,3361,6553600,6553605,13
4.634496,-71,-142000,6871610,-349952,3115,6553600,6553671,12
4.634624,-25,-50000,6871390,-92956,3285,6553600,6553625,12
4.634752,-69,-138000,6870560,-328080,3127,6553600,6553669,12
4.634880,-14,-28000,6869790,-10936,3335,6553600,6553614,13
4.635008,37,74000,6869165,284336,3529,6553600,6553563,13
4.635136,-14,-28000,6868680,-5468,3337,6553600,6553614,13
4.635264,-44,-88000,6868265,-180444,3222,6553600,6553644,12
4.635392,14,28000,6867965,142168,3436,6553600,6553586,13
4.635520,-37,-74000,6867365,-142168,3247,6553600,6553637,12
4.635648,8,16000,6866940,109360,3414,6553600,6553592,13
4.635776,-64,-128000,6866185,-289804,3148,6553600,6553664,12
4.635904,-25,-50000,6866115,-87488,3285,6553600,6553625,12
4.636032,16,32000,6866500,109360,3421,6553600,6553584,13
4.636160,-74,-148000,6865720,-382760,3093,6553600,6553674,12
4.636288,0,0,6865290,38276,3370,6553600,6553600,13
4.636416,-34,-68000,6864310,-136700,3251,6553600,6553634,12
4.636544,21,42000,6863750,174976,3457,6553600,6553579,13
4.636672,-49,-98000,6862840,-207784,3201,6553600,6553649,12
4.636800,-21,-42000,6862870,-65616,3298,6553600,6553621,12
4.636928,6,12000,6862435,87488,3399,6553600,6553594,13
4.637056,-14,-28000,6862205,-32808,3320,6553600,6553614,12
4.637184,-50,-100000,6861175,-218720,3194,6553600,6553650,12
4.637312,-64,-128000,6860685,-300740,3140,6553600,6553664,12
4.637440,-47,-94000,6859825,-191380,3210,6553600,6553647,12
4.637568,-21,-42000,6859510,-49212,3304,6553600,6553621,12
4.637696,-33,-66000,6858335,-92956,3271,6553600,6553633,12
4.637824,-11,-22000,6858325,10936,3343,6553600,6553611,13
4.637952,9,18000,6857745,120296,3416,6553600,6553591,13
4.638080,-36,-72000,6857610,-147636,3241,6553600,6553636,12
4.638208,-27,-54000,6856695,-87488,3278,6553600,6553627,12
4.638336,-30,-60000,6856225,-109360,3265,6553600,6553630,12
4.638464,-2,-4000,6855565,54680,3372,6553600,6553602,13
4.638592,-69,-138000,6854430,-306208,3129,6553600,6553669,12
4.638720,-51,-102000,6853370,-185912,3205,6553600,6553651,12
4.638848,9,18000,6853030,147636,3427,6553600,6553591,13
4.638976,-16,-32000,6852440,0,3330,6553600,6553616,13
4.639104,-37,-74000,6851745,-114828,3253,6553600,6553637,12
4.639232,-18,-36000,6850695,5468,3330,6553600,6553618,13
4.639360,-83,-166000,6849885,-360888,3087,6553600,6553683,12
4.639488,15,30000,6849210,196848,3455,6553600,6553585,13
4.639616,-72,-144000,6848485,-295272,3129,6553600,6553672,12
4.639744,-13,-26000,6847790,32808,3346,6553600,6553613,13
4.639872,-11,-22000,6847245,38276,3351,6553600,6553611,13
4.640000,-56,-112000,6846920,-229656,3176,6553600,6553656,12
4.640128,-8,-16000,6846735,27340,3348,6553600,6553608,13
4.640256,-14,-28000,6846140,-5468,3326,6553600,6553614,12
4.640384,19,38000,6846145,164040,3441,6553600,6553581,13
4.640512,1,2000,6845610,65616,3375,6553600,6553599,13
4.640640,38,76000,6845320,267932,3510,6553600,6553562,13
4.640768,30,60000,6844705,229656,3483,6553600,6553570,13
4.640896,-20,-40000,6844345,-60148,3293,6553600,6553620,12
4.641024,4,8000,6844175,65616,3377,6553600,6553596,13
